Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,SQ_INSTS_VALU_ADD_F16,SQ_INSTS_VALU_MUL_F16,SQ_INSTS_VALU_FMA_F16,SQ_INSTS_VALU_TRANS_F16,SQ_INSTS_VALU_ADD_F32,SQ_INSTS_VALU_MUL_F32,SQ_INSTS_VALU_FMA_F32,SQ_INSTS_VALU_TRANS_F32,SQ_INSTS_VALU_ADD_F64,SQ_INSTS_VALU_MUL_F64,SQ_INSTS_VALU_FMA_F64,SQ_INSTS_VALU_TRANS_F64,SQ_INSTS_VALU_MFMA_MOPS_F16,SQ_INSTS_VALU_MFMA_MOPS_BF16,SQ_INSTS_VALU_MFMA_MOPS_F32,SQ_INSTS_VALU_MFMA_MOPS_F64,TCC_EA_RDREQ_32B_sum,TCC_EA_RDREQ_sum,TCC_EA_WRREQ_sum,TCC_EA_WRREQ_64B_sum,DispatchNs,BeginNs,EndNs,CompleteNs
235,"jai_tend_x_calc_kernel_fa76b200_device.kd",0,0,274,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f83019d4640,0,0,0,0,0,0,0,0,20000,20000,120000,20000,0,0,0,0,0.0000000000,2538.0000000000,0.0000000000,0.0000000000,2433893997489674,2433893994195965,2433893997618046,2433893997619457
236,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,275,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,5110.0000000000,0.0000000000,0.0000000000,2433894002587908,2433893997618046,2433894002743327,2433894002744582
237,"jai_tend_x_kernel_ee17c700_device.kd",0,0,277,51902,51902,5050,1,0,0,44,4,48,64,0x0,0x7f82fb6dc6c0,0,0,0,0,0,0,0,0,444400,222200,883750,106050,0,0,0,0,0.0000000000,2622.0000000000,2529.0000000000,2524.0000000000,2433894020359862,2433894002743137,2433894020514342,2433894020520564
238,"jai_tend_x_calc_kernel_fa76b200_device.kd",0,0,278,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f83019d4640,0,0,0,0,0,0,0,0,20000,20000,120000,20000,0,0,0,0,0.0000000000,2538.0000000000,0.0000000000,0.0000000000,2433894023811494,2433894020514342,2433894023959462,2433894023961045
239,"jai_tend_apply_kernel_9c75d800_device.kd",0,0,279,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82da8b6700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,5115.0000000000,0.0000000000,0.0000000000,2433894028917582,2433894023959462,2433894029067144,2433894029068456
240,"jai_halo_z_kernel_fde85300_device.kd",0,0,280,51902,51902,416,1,0,0,16,0,32,64,0x0,0x7f82da89e600,0,0,0,0,0,0,0,0,0,832,2496,416,0,0,0,0,0.0000000000,10.0000000000,0.0000000000,0.0000000000,2433894031324452,2433894029067144,2433894031426505,2433894031427476
241,"jai_tend_z_kernel_5bb5bc00_device.kd",0,0,281,51902,51902,5100,1,0,0,40,0,48,64,0x0,0x7f82da884700,0,0,0,0,0,0,0,0,453900,224400,892500,107100,0,0,0,0,0.0000000000,302.0000000000,0.0000000000,0.0000000000,2433894039247231,2433894031426505,2433894039394507,2433894039396180
242,"jai_tend_z_calc_kernel_358fed00_device.kd",0,0,282,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f82da824680,0,0,0,0,0,0,0,0,20000,20000,125000,20000,0,0,0,0,0.0000000000,64.0000000000,0.0000000000,0.0000000000,2433894043682489,2433894039394507,2433894043830508,2433894043831900
243,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,283,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,15.0000000000,0.0000000000,0.0000000000,2433894048799579,2433894043830508,2433894048947310,2433894048948749
244,"jai_halo_z_kernel_ccb89300_device.kd",0,0,284,51902,51902,416,1,0,0,16,0,32,64,0x0,0x7f82da80c600,0,0,0,0,0,0,0,0,0,832,2496,416,0,0,0,0,0.0000000000,24.0000000000,0.0000000000,0.0000000000,2433894051201550,2433894048947310,2433894051301710,2433894051302980
245,"jai_tend_z_kernel_f4c1ba00_device.kd",0,0,285,51902,51902,5100,1,0,0,40,0,48,64,0x0,0x7f81da388700,0,0,0,0,0,0,0,0,453900,224400,892500,107100,0,0,0,0,0.0000000000,217.0000000000,0.0000000000,0.0000000000,2433894059100133,2433894051301710,2433894059249073,2433894059250545
246,"jai_tend_z_calc_kernel_3f2cf200_device.kd",0,0,286,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f82da804680,0,0,0,0,0,0,0,0,20000,20000,125000,20000,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433894063552444,2433894059249073,2433894063707794,2433894063709238
247,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,287,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,11.0000000000,0.0000000000,0.0000000000,2433894068654264,2433894063707794,2433894068804755,2433894068806340
248,"jai_halo_z_kernel_ccb89300_device.kd",0,0,288,51902,51902,416,1,0,0,16,0,32,64,0x0,0x7f82da80c600,0,0,0,0,0,0,0,0,0,832,2496,416,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433894071078537,2433894068804755,2433894071183796,2433894071185037
249,"jai_tend_z_kernel_f4c1ba00_device.kd",0,0,289,51902,51902,5100,1,0,0,40,0,48,64,0x0,0x7f81da388700,0,0,0,0,0,0,0,0,453900,224400,892500,107100,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433894079015121,2433894071183796,2433894079161718,2433894079163479
250,"jai_tend_z_calc_kernel_3f2cf200_device.kd",0,0,290,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f82da804680,0,0,0,0,0,0,0,0,20000,20000,125000,20000,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433894083472051,2433894079161820,2433894083621341,2433894083627342
251,"jai_tend_apply_kernel_9c75d800_device.kd",0,0,291,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82da8b6700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,11.0000000000,0.0000000000,0.0000000000,2433894088592036,2433894083621341,2433894088743422,2433894088744943
252,"jai_tend_x_kernel_2bdfba00_device.kd",0,0,293,51902,51902,5050,1,0,0,44,4,48,64,0x0,0x7f83019d86c0,0,0,0,0,0,0,0,0,444400,222200,883750,106050,0,0,0,0,0.0000000000,2683.0000000000,2529.0000000000,2524.0000000000,2433894106341718,2433894088743422,2433894106497027,2433894106498663
253,"jai_tend_x_calc_kernel_fa76b200_device.kd",0,0,294,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f83019d4640,0,0,0,0,0,0,0,0,20000,20000,120000,20000,0,0,0,0,0.0000000000,2544.0000000000,0.0000000000,0.0000000000,2433894111015625,2433894106497027,2433894111169029,2433894111170466
254,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,295,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,2510.0000000000,0.0000000000,0.0000000000,2433894116146711,2433894111169029,2433894116304550,2433894116305930
255,"jai_tend_x_kernel_ee17c700_device.kd",0,0,297,51902,51902,5050,1,0,0,44,4,48,64,0x0,0x7f82fb6dc6c0,0,0,0,0,0,0,0,0,444400,222200,883750,106050,0,0,0,0,0.0000000000,2684.0000000000,2529.0000000000,2524.0000000000,2433894133896193,2433894116304550,2433894134050315,2433894134051805
256,"jai_tend_x_calc_kernel_fa76b200_device.kd",0,0,298,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f83019d4640,0,0,0,0,0,0,0,0,20000,20000,120000,20000,0,0,0,0,0.0000000000,2538.0000000000,0.0000000000,0.0000000000,2433894137332366,2433894134050315,2433894137457996,2433894137458944
257,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,299,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,5110.0000000000,0.0000000000,0.0000000000,2433894142428977,2433894137457996,2433894142580398,2433894142581533
258,"jai_tend_x_kernel_ee17c700_device.kd",0,0,301,51902,51902,5050,1,0,0,44,4,48,64,0x0,0x7f82fb6dc6c0,0,0,0,0,0,0,0,0,444400,222200,883750,106050,0,0,0,0,0.0000000000,2622.0000000000,2529.0000000000,2524.0000000000,2433894160211380,2433894142580310,2433894160368155,2433894160374406
259,"jai_tend_x_calc_kernel_fa76b200_device.kd",0,0,302,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f83019d4640,0,0,0,0,0,0,0,0,20000,20000,120000,20000,0,0,0,0,0.0000000000,2538.0000000000,0.0000000000,0.0000000000,2433894163653364,2433894160368155,2433894163807195,2433894163808666
260,"jai_tend_apply_kernel_9c75d800_device.kd",0,0,303,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82da8b6700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,5115.0000000000,0.0000000000,0.0000000000,2433894168784630,2433894163807195,2433894168934717,2433894168935754
261,"jai_halo_z_kernel_fde85300_device.kd",0,0,304,51902,51902,416,1,0,0,16,0,32,64,0x0,0x7f82da89e600,0,0,0,0,0,0,0,0,0,832,2496,416,0,0,0,0,0.0000000000,10.0000000000,0.0000000000,0.0000000000,2433894171215145,2433894168934717,2433894171319678,2433894171320933
262,"jai_tend_z_kernel_5bb5bc00_device.kd",0,0,305,51902,51902,5100,1,0,0,40,0,48,64,0x0,0x7f82da884700,0,0,0,0,0,0,0,0,453900,224400,892500,107100,0,0,0,0,0.0000000000,302.0000000000,0.0000000000,0.0000000000,2433894179167148,2433894171319678,2433894179315200,2433894179316769
263,"jai_tend_z_calc_kernel_358fed00_device.kd",0,0,306,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f82da824680,0,0,0,0,0,0,0,0,20000,20000,125000,20000,0,0,0,0,0.0000000000,64.0000000000,0.0000000000,0.0000000000,2433894183619830,2433894179315200,2433894183773281,2433894183774761
264,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,307,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,15.0000000000,0.0000000000,0.0000000000,2433894188724957,2433894183773281,2433894188875843,2433894188877292
265,"jai_halo_z_kernel_ccb89300_device.kd",0,0,308,51902,51902,416,1,0,0,16,0,32,64,0x0,0x7f82da80c600,0,0,0,0,0,0,0,0,0,832,2496,416,0,0,0,0,0.0000000000,24.0000000000,0.0000000000,0.0000000000,2433894191149129,2433894188875843,2433894191254083,2433894191255539
266,"jai_tend_z_kernel_f4c1ba00_device.kd",0,0,309,51902,51902,5100,1,0,0,40,0,48,64,0x0,0x7f81da388700,0,0,0,0,0,0,0,0,453900,224400,892500,107100,0,0,0,0,0.0000000000,217.0000000000,0.0000000000,0.0000000000,2433894199074822,2433894191254083,2433894199221926,2433894199223341
267,"jai_tend_z_calc_kernel_3f2cf200_device.kd",0,0,310,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f82da804680,0,0,0,0,0,0,0,0,20000,20000,125000,20000,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433894203515031,2433894199221926,2433894203664007,2433894203665473
268,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,311,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,10.0000000000,0.0000000000,0.0000000000,2433894208617873,2433894203664007,2433894208776809,2433894208778325
269,"jai_halo_z_kernel_ccb89300_device.kd",0,0,312,51902,51902,416,1,0,0,16,0,32,64,0x0,0x7f82da80c600,0,0,0,0,0,0,0,0,0,832,2496,416,0,0,0,0,0.0000000000,10.0000000000,0.0000000000,0.0000000000,2433894211048679,2433894208776809,2433894211154249,2433894211155469
270,"jai_tend_z_kernel_f4c1ba00_device.kd",0,0,313,51902,51902,5100,1,0,0,40,0,48,64,0x0,0x7f81da388700,0,0,0,0,0,0,0,0,453900,224400,892500,107100,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433894218969994,2433894211154249,2433894219117772,2433894219119254
271,"jai_tend_z_calc_kernel_3f2cf200_device.kd",0,0,314,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f82da804680,0,0,0,0,0,0,0,0,20000,20000,125000,20000,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433894223410834,2433894219117809,2433894223557970,2433894223563901
272,"jai_tend_apply_kernel_9c75d800_device.kd",0,0,315,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82da8b6700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,11.0000000000,0.0000000000,0.0000000000,2433894228523444,2433894223557970,2433894228671891,2433894228673386
273,"jai_tend_x_kernel_2bdfba00_device.kd",0,0,317,51902,51902,5050,1,0,0,44,4,48,64,0x0,0x7f83019d86c0,0,0,0,0,0,0,0,0,444400,222200,883750,106050,0,0,0,0,0.0000000000,2683.0000000000,2529.0000000000,2524.0000000000,2433894246306018,2433894228671891,2433894246461976,2433894246463544
274,"jai_tend_x_calc_kernel_fa76b200_device.kd",0,0,318,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f83019d4640,0,0,0,0,0,0,0,0,20000,20000,120000,20000,0,0,0,0,0.0000000000,2544.0000000000,0.0000000000,0.0000000000,2433894249772538,2433894246461976,2433894249920857,2433894249922380
275,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,319,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,2510.0000000000,0.0000000000,0.0000000000,2433894256066719,2433894249920857,2433894256223099,2433894256224395
276,"jai_tend_x_kernel_ee17c700_device.kd",0,0,321,51902,51902,5050,1,0,0,44,4,48,64,0x0,0x7f82fb6dc6c0,0,0,0,0,0,0,0,0,444400,222200,883750,106050,0,0,0,0,0.0000000000,2685.0000000000,2529.0000000000,2524.0000000000,2433894273841047,2433894256223099,2433894273993344,2433894273995036
277,"jai_tend_x_calc_kernel_fa76b200_device.kd",0,0,322,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f83019d4640,0,0,0,0,0,0,0,0,20000,20000,120000,20000,0,0,0,0,0.0000000000,2538.0000000000,0.0000000000,0.0000000000,2433894277293220,2433894273993344,2433894277418625,2433894277419727
278,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,323,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,5110.0000000000,0.0000000000,0.0000000000,2433894282396623,2433894277418625,2433894282548547,2433894282549941
279,"jai_tend_x_kernel_ee17c700_device.kd",0,0,325,51902,51902,5050,1,0,0,44,4,48,64,0x0,0x7f82fb6dc6c0,0,0,0,0,0,0,0,0,444400,222200,883750,106050,0,0,0,0,0.0000000000,2623.0000000000,2529.0000000000,2524.0000000000,2433894300182404,2433894282548481,2433894300343046,2433894300349357
280,"jai_tend_x_calc_kernel_fa76b200_device.kd",0,0,326,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f83019d4640,0,0,0,0,0,0,0,0,20000,20000,120000,20000,0,0,0,0,0.0000000000,2538.0000000000,0.0000000000,0.0000000000,2433894303631030,2433894300343046,2433894303789286,2433894303791651
281,"jai_tend_apply_kernel_9c75d800_device.kd",0,0,327,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82da8b6700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,5115.0000000000,0.0000000000,0.0000000000,2433894308749061,2433894303789286,2433894308899208,2433894308900495
282,"jai_halo_z_kernel_fde85300_device.kd",0,0,328,51902,51902,416,1,0,0,16,0,32,64,0x0,0x7f82da89e600,0,0,0,0,0,0,0,0,0,832,2496,416,0,0,0,0,0.0000000000,10.0000000000,0.0000000000,0.0000000000,2433894311151863,2433894308899208,2433894311258249,2433894311259726
283,"jai_tend_z_kernel_5bb5bc00_device.kd",0,0,329,51902,51902,5100,1,0,0,40,0,48,64,0x0,0x7f82da884700,0,0,0,0,0,0,0,0,453900,224400,892500,107100,0,0,0,0,0.0000000000,302.0000000000,0.0000000000,0.0000000000,2433894319080743,2433894311258249,2433894319229931,2433894319231316
284,"jai_tend_z_calc_kernel_358fed00_device.kd",0,0,330,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f82da824680,0,0,0,0,0,0,0,0,20000,20000,125000,20000,0,0,0,0,0.0000000000,64.0000000000,0.0000000000,0.0000000000,2433894323502306,2433894319229931,2433894323652812,2433894323654352
285,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,331,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,15.0000000000,0.0000000000,0.0000000000,2433894328604527,2433894323652812,2433894328754574,2433894328756142
286,"jai_halo_z_kernel_ccb89300_device.kd",0,0,332,51902,51902,416,1,0,0,16,0,32,64,0x0,0x7f82da80c600,0,0,0,0,0,0,0,0,0,832,2496,416,0,0,0,0,0.0000000000,24.0000000000,0.0000000000,0.0000000000,2433894331027217,2433894328754574,2433894331130894,2433894331132485
287,"jai_tend_z_kernel_f4c1ba00_device.kd",0,0,333,51902,51902,5100,1,0,0,40,0,48,64,0x0,0x7f81da388700,0,0,0,0,0,0,0,0,453900,224400,892500,107100,0,0,0,0,0.0000000000,217.0000000000,0.0000000000,0.0000000000,2433894338980643,2433894331130894,2433894339127537,2433894339128992
288,"jai_tend_z_calc_kernel_3f2cf200_device.kd",0,0,334,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f82da804680,0,0,0,0,0,0,0,0,20000,20000,125000,20000,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433894343404792,2433894339127537,2433894343554898,2433894343556466
289,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,335,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,11.0000000000,0.0000000000,0.0000000000,2433894348502685,2433894343554898,2433894348652499,2433894348654109
290,"jai_halo_z_kernel_ccb89300_device.kd",0,0,336,51902,51902,416,1,0,0,16,0,32,64,0x0,0x7f82da80c600,0,0,0,0,0,0,0,0,0,832,2496,416,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433894350934782,2433894348652499,2433894351035540,2433894351036523
291,"jai_tend_z_kernel_f4c1ba00_device.kd",0,0,337,51902,51902,5100,1,0,0,40,0,48,64,0x0,0x7f81da388700,0,0,0,0,0,0,0,0,453900,224400,892500,107100,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433894358851649,2433894351035540,2433894358998742,2433894359000238
292,"jai_tend_z_calc_kernel_3f2cf200_device.kd",0,0,338,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f82da804680,0,0,0,0,0,0,0,0,20000,20000,125000,20000,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433894363261200,2433894358998987,2433894363409068,2433894363415219
293,"jai_tend_apply_kernel_9c75d800_device.kd",0,0,339,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82da8b6700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,11.0000000000,0.0000000000,0.0000000000,2433894368360566,2433894363409068,2433894368510669,2433894368511870
294,"jai_tend_x_kernel_2bdfba00_device.kd",0,0,341,51902,51902,5050,1,0,0,44,4,48,64,0x0,0x7f83019d86c0,0,0,0,0,0,0,0,0,444400,222200,883750,106050,0,0,0,0,0.0000000000,2684.0000000000,2529.0000000000,2524.0000000000,2433894386127631,2433894368510669,2433894386283474,2433894386284776
295,"jai_tend_x_calc_kernel_fa76b200_device.kd",0,0,342,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f83019d4640,0,0,0,0,0,0,0,0,20000,20000,120000,20000,0,0,0,0,0.0000000000,2544.0000000000,0.0000000000,0.0000000000,2433894389571228,2433894386283474,2433894389695635,2433894389696493
296,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,343,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,2510.0000000000,0.0000000000,0.0000000000,2433894394671025,2433894389695635,2433894394823317,2433894394824403
297,"jai_tend_x_kernel_ee17c700_device.kd",0,0,345,51902,51902,5050,1,0,0,44,4,48,64,0x0,0x7f82fb6dc6c0,0,0,0,0,0,0,0,0,444400,222200,883750,106050,0,0,0,0,0.0000000000,2685.0000000000,2529.0000000000,2524.0000000000,2433894414813290,2433894394823317,2433894414969083,2433894414970806
298,"jai_tend_x_calc_kernel_fa76b200_device.kd",0,0,346,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f83019d4640,0,0,0,0,0,0,0,0,20000,20000,120000,20000,0,0,0,0,0.0000000000,2538.0000000000,0.0000000000,0.0000000000,2433894418249613,2433894414969083,2433894418378524,2433894418379888
299,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,347,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,5110.0000000000,0.0000000000,0.0000000000,2433894423365410,2433894418378524,2433894423518205,2433894423519470
300,"jai_tend_x_kernel_ee17c700_device.kd",0,0,349,51902,51902,5050,1,0,0,44,4,48,64,0x0,0x7f82fb6dc6c0,0,0,0,0,0,0,0,0,444400,222200,883750,106050,0,0,0,0,0.0000000000,2623.0000000000,2529.0000000000,2524.0000000000,2433894441118178,2433894423518172,2433894441271777,2433894441277958
301,"jai_tend_x_calc_kernel_fa76b200_device.kd",0,0,350,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f83019d4640,0,0,0,0,0,0,0,0,20000,20000,120000,20000,0,0,0,0,0.0000000000,2538.0000000000,0.0000000000,0.0000000000,2433894444565442,2433894441271777,2433894444706018,2433894444707499
302,"jai_tend_apply_kernel_9c75d800_device.kd",0,0,351,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82da8b6700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,5115.0000000000,0.0000000000,0.0000000000,2433894449646143,2433894444706018,2433894449797219,2433894449798088
303,"jai_halo_z_kernel_fde85300_device.kd",0,0,352,51902,51902,416,1,0,0,16,0,32,64,0x0,0x7f82da89e600,0,0,0,0,0,0,0,0,0,832,2496,416,0,0,0,0,0.0000000000,11.0000000000,0.0000000000,0.0000000000,2433894452080404,2433894449797219,2433894452184100,2433894452184911
304,"jai_tend_z_kernel_5bb5bc00_device.kd",0,0,353,51902,51902,5100,1,0,0,40,0,48,64,0x0,0x7f82da884700,0,0,0,0,0,0,0,0,453900,224400,892500,107100,0,0,0,0,0.0000000000,302.0000000000,0.0000000000,0.0000000000,2433894460046604,2433894452184100,2433894460194662,2433894460196125
305,"jai_tend_z_calc_kernel_358fed00_device.kd",0,0,354,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f82da824680,0,0,0,0,0,0,0,0,20000,20000,125000,20000,0,0,0,0,0.0000000000,64.0000000000,0.0000000000,0.0000000000,2433894464867878,2433894460194662,2433894465020584,2433894465021878
306,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,355,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,16.0000000000,0.0000000000,0.0000000000,2433894470120983,2433894465020584,2433894470268905,2433894470269843
307,"jai_halo_z_kernel_ccb89300_device.kd",0,0,356,51902,51902,416,1,0,0,16,0,32,64,0x0,0x7f82da80c600,0,0,0,0,0,0,0,0,0,832,2496,416,0,0,0,0,0.0000000000,24.0000000000,0.0000000000,0.0000000000,2433894472555385,2433894470268905,2433894472661866,2433894472663237
308,"jai_tend_z_kernel_f4c1ba00_device.kd",0,0,357,51902,51902,5100,1,0,0,40,0,48,64,0x0,0x7f81da388700,0,0,0,0,0,0,0,0,453900,224400,892500,107100,0,0,0,0,0.0000000000,217.0000000000,0.0000000000,0.0000000000,2433894480892701,2433894472661866,2433894481042988,2433894481044316
309,"jai_tend_z_calc_kernel_3f2cf200_device.kd",0,0,358,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f82da804680,0,0,0,0,0,0,0,0,20000,20000,125000,20000,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433894485720227,2433894481042988,2433894485870030,2433894485871581
310,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,359,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,11.0000000000,0.0000000000,0.0000000000,2433894491016292,2433894485870030,2433894491167311,2433894491168498
311,"jai_halo_z_kernel_ccb89300_device.kd",0,0,360,51902,51902,416,1,0,0,16,0,32,64,0x0,0x7f82da80c600,0,0,0,0,0,0,0,0,0,832,2496,416,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433894493430687,2433894491167311,2433894493533072,2433894493534001
312,"jai_tend_z_kernel_f4c1ba00_device.kd",0,0,361,51902,51902,5100,1,0,0,40,0,48,64,0x0,0x7f81da388700,0,0,0,0,0,0,0,0,453900,224400,892500,107100,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433894501742045,2433894493533072,2433894501886515,2433894501887448
313,"jai_tend_z_calc_kernel_3f2cf200_device.kd",0,0,362,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f82da804680,0,0,0,0,0,0,0,0,20000,20000,125000,20000,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433894506649180,2433894501886355,2433894506801236,2433894506807547
314,"jai_tend_apply_kernel_9c75d800_device.kd",0,0,363,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82da8b6700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,10.0000000000,0.0000000000,0.0000000000,2433894511965013,2433894506801236,2433894512118517,2433894512120013
315,"jai_tend_x_kernel_2bdfba00_device.kd",0,0,365,51902,51902,5050,1,0,0,44,4,48,64,0x0,0x7f83019d86c0,0,0,0,0,0,0,0,0,444400,222200,883750,106050,0,0,0,0,0.0000000000,2684.0000000000,2529.0000000000,2524.0000000000,2433894530339037,2433894512118517,2433894530492442,2433894530494008
316,"jai_tend_x_calc_kernel_fa76b200_device.kd",0,0,366,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f83019d4640,0,0,0,0,0,0,0,0,20000,20000,120000,20000,0,0,0,0,0.0000000000,2544.0000000000,0.0000000000,0.0000000000,2433894534297320,2433894530492442,2433894534448604,2433894534449927
317,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,367,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,2510.0000000000,0.0000000000,0.0000000000,2433894539667676,2433894534448604,2433894539823805,2433894539825111
